1	2
2	0
3	1
4	2
5	3
6	4
7	5
8	6
9	7
10	8
11	9
12	10
13	11
14	12
15	13
16	14
17	9
18	15
19	9
20	16
21	17
22	18
23	19
24	20
25	9
26	21
27	9
28	22
29	23
30	24
31	9
32	25
33	26
34	27
35	28
36	29
37	17
38	30
39	9
40	31
41	32
42	33
43	34
44	23
45	17
46	35
47	2
48	9
49	36
50	2
51	2
52	37
53	38
54	39
55	40
56	41
57	42
58	67
59	42
60	43
61	44
62	17
63	45
64	46
65	47
66	48
67	49
68	50
69	51
70	52
71	53
72	54
73	9
74	2
75	55
76	56
77	42
78	2
79	57
80	58
81	59
82	42
83	60
84	61
85	9
86	9
87	62
88	63
89	64
90	16
91	65
92	66
93	67
94	2
95	68
96	9
97	69
98	70
99	2
100	42
101	23
102	71
103	9
104	72
105	73
106	74
107	75
108	76
109	77
110	23
111	78
112	17
113	79
114	9
115	80
116	9
117	81
118	82
119	83
120	84
121	85
122	81
123	9
124	86
125	9
126	9
127	2
128	87
129	88
130	2
131	16
132	89
133	2
134	9
135	17
136	23
137	90
138	91
139	92
140	9
141	93
142	9
143	94
144	95
145	96
146	2
147	17
148	97
149	98
150	99
151	100
152	101
153	2
154	9
155	102
156	103
157	104
158	42
159	2
160	42
161	105
162	106
163	107
164	9
165	108
166	109
167	110
168	2
169	111
170	2
171	112
172	113
173	9
174	42
175	114
176	115
177	42
178	116
179	9
180	117
181	118
182	2
183	119
184	120
185	121
186	122
187	123
188	124
189	42
190	33
191	125
192	126
193	127
194	2
195	128
196	129
197	42
198	130
199	131
200	2
201	132
202	133
203	23
204	81
205	2
206	134
207	135
208	136
209	137
210	138
211	139
212	9
213	140
214	141
215	142
216	23
217	143
218	102
219	144
220	145
221	146
222	9
223	147
224	148
225	149
226	150
227	151
228	152
229	9
230	23
231	153
232	154
233	33
234	2
235	155
236	33
237	33
238	156
239	157
240	9
241	158
242	159
243	17
244	160
245	161
246	162
247	163
248	9
249	164
250	9
251	17
252	165
253	166
254	167
255	2
256	168
257	169
258	170
259	171
260	172
261	23
262	9
263	173
264	174
265	175
266	176
267	177
268	178
269	179
270	180
271	181
272	9
273	2
274	182
275	17
276	183
277	23
278	184
279	9
280	42
281	102
282	81
283	9
284	102
285	185
286	186
287	187
288	17
289	16
290	9
291	188
292	189
293	2
294	190
295	191
296	192
297	193
298	194
299	195
300	42
301	9
302	2
303	196
304	197
305	198
306	199
307	200
308	201
309	202
310	203
311	204
312	205
313	2
314	206
315	9
316	207
317	9
318	23
319	208
320	209
321	210
322	211
323	33
324	17
325	23
326	212
327	213
328	214
329	215
330	216
331	17
332	217
333	218
334	23
335	219
336	220
337	221
338	222
339	223
340	102
341	224
342	17
343	2
344	9
345	2
346	225
347	226
348	227
349	9
350	228
351	23
352	229
353	230
354	231
355	23
356	232
357	233
358	23
359	234
360	235
361	23
362	236
363	17
364	237
365	9
366	238
367	102
368	239
369	240
370	33
371	241
372	242
373	2
374	243
375	244
376	245
377	2
378	9
379	246
380	9
381	247
382	248
383	249
384	9
385	81
386	250
387	251
388	17
389	9
390	252
391	253
392	254
393	255
394	9
395	256
396	257
397	17
398	258
399	102
400	259
401	67
402	9
403	260
404	9
405	261
406	23
407	23
408	2
409	262
410	33
411	263
412	264
413	265
414	266
415	267
416	2
417	268
418	2
419	269
420	270
421	271
422	272
423	273
424	274
425	33
426	2
427	2
428	275
429	276
430	277
431	2
432	2
433	17
434	9
435	9
436	278
437	17
438	279
439	280
440	9
441	281
442	2
443	282
444	283
445	284
446	23
447	285
448	286
449	23
450	287
451	288
452	17
453	23
454	289
455	81
456	2
457	290
458	291
459	292
460	293
461	294
462	295
463	296
464	297
465	2
466	42
467	298
468	9
469	299
470	300
471	301
472	2
473	302
474	303
475	304
476	305
477	23
478	306
479	2
480	2
481	307
482	308
483	309
484	310
485	311
486	312
487	2
488	313
489	9
490	2
491	314
492	315
493	102
494	316
495	317
496	23
497	318
498	2
499	319
500	320
501	321
502	322
503	9
504	323
505	324
506	325
507	326
508	327
509	328
510	329
511	330
512	16
513	331
514	332
515	23
516	33
517	333
518	9
519	9
520	17
521	334
522	335
523	336
524	337
525	42
526	33
527	23
528	338
529	339
530	340
531	341
532	81
533	342
534	343
535	102
536	344
537	345
538	346
539	2
540	2
541	347
542	348
543	23
544	23
545	349
546	350
547	351
548	352
549	9
550	67
551	353
552	354
553	9
554	355
555	102
556	356
557	357
558	358
559	359
560	9
561	360
562	361
563	9
564	362
565	363
566	9
567	364
568	365
569	23
570	2
571	366
572	367
573	368
574	369
575	370
576	2
577	2
578	371
579	372
580	67
581	373
582	374
583	375
584	9
585	376
586	377
587	378
588	379
589	380
590	9
591	9
592	381
593	382
594	383
595	384
596	385
597	386
598	387
599	388
600	16
601	389
602	390
603	391
604	392
605	9
606	393
607	394
608	395
609	2
610	396
611	397
612	398
613	102
614	17
615	2
616	399
617	17
618	400
619	401
620	402
621	403
622	2
623	23
624	404
625	405
626	406
627	2
628	407
629	2
630	408
631	9
632	23
633	9
634	42
635	409
636	410
637	2
638	411
639	2
640	412
641	2
642	9
643	413
644	414
645	415
646	23
647	416
648	417
649	17
650	418
651	419
652	2
653	420
654	421
655	422
656	423
657	424
658	425
659	426
660	427
661	33
662	2
663	428
664	429
665	430
666	431
667	102
668	23
669	9
670	2
671	432
672	433
673	9
674	434
675	9
676	435
677	436
678	9
679	9
680	437
681	438
682	439
683	42
684	440
685	441
686	442
687	2
688	443
689	444
690	33
691	445
692	23
693	446
694	9
695	447
696	448
697	23
698	449
699	450
700	451
701	452
702	453
703	454
704	455
705	17
706	456
707	2
708	17
709	457
710	458
711	459
712	16
713	102
714	460
715	461
716	23
717	462
718	9
719	463
720	464
721	465
722	102
723	9
724	2
725	23
726	466
727	2
728	17
729	102
730	467
731	468
732	469
733	470
734	9
735	471
736	472
737	473
738	9
739	474
740	9
741	475
742	476
743	477
744	478
745	42
746	479
747	480
748	481
749	482
750	2
751	483
752	484
753	485
754	486
755	487
756	488
757	42
758	42
759	489
760	17
761	490
762	2
763	491
764	492
765	493
766	494
767	23
768	17
769	495
770	496
771	497
772	102
773	498
774	499
775	500
776	9
777	501
778	9
779	502
780	503
781	504
782	9
783	505
784	506
785	507
786	508
787	102
788	17
789	509
790	17
791	9
792	510
793	511
794	512
795	513
796	9
797	514
798	515
799	516
800	517
801	23
802	518
803	519
804	2
805	520
806	521
807	2
808	522
809	523
810	23
811	524
812	525
813	526
814	527
815	528
816	9
817	2
818	9
819	529
820	530
821	23
822	531
823	532
824	533
825	534
826	535
827	536
828	537
829	2
830	42
831	538
832	9
833	539
834	540
835	541
836	102
837	542
838	9
839	42
840	543
841	544
842	545
843	546
844	2
845	2
846	547
847	548
848	2
849	23
850	2
851	549
852	23
853	23
854	550
855	551
856	552
857	81
858	16
859	553
860	554
861	9
862	555
863	23
864	556
865	557
866	9
867	558
868	559
869	9
870	560
871	561
872	562
873	563
874	564
875	565
876	566
877	567
878	568
879	569
880	570
881	81
882	571
883	572
884	9
885	573
886	574
887	575
888	576
889	577
890	2
891	578
892	102
893	17
894	579
895	16
896	580
897	17
898	581
899	582
900	583
901	2
902	9
903	2
904	584
905	585
906	586
907	587
908	588
909	589
910	590
911	591
912	9
913	2
914	16
915	592
916	593
917	594
918	2
919	9
920	595
921	596
922	597
923	598
924	9
925	599
926	600
927	601
928	602
929	603
930	604
931	605
932	16
933	2
934	33
935	16
936	606
937	607
938	2
939	2
940	608
941	17
942	609
943	610
944	9
945	611
946	612
947	613
948	16
949	614
950	615
951	2
952	23
953	2
954	616
955	617
956	618
957	619
958	620
959	621
960	622
961	623
962	9
963	2
964	624
965	625
966	9
967	9
968	2
969	626
970	627
971	628
972	629
973	2
974	630
975	631
976	23
977	632
978	2
979	633
980	634
981	635
982	636
983	9
984	637
985	638
986	639
987	640
988	9
989	641
990	642
991	643
992	23
993	9
994	17
995	644
996	645
997	646
998	647
999	648
1000	17
1001	649
1002	2
1003	17
1004	2
1005	650
1006	2
1007	651
1008	42
1009	652
1010	653
1011	654
1012	655
1013	656
1014	657
1015	658
1016	659
1017	9
1018	9
1019	660
1020	661
1021	662
1022	663
1023	9
1024	664
1025	23
1026	2
1027	23
1028	9
1029	665
1030	42
1031	102
1032	9
1033	666
1034	667
1035	668
1036	669
1037	670
1038	671
1039	672
1040	673
1041	674
1042	675
1043	81
1044	676
1045	9
1046	677
1047	678
1048	679
1049	680
1050	2
1051	2
1052	681
1053	682
1054	683
1055	33
1056	9
1057	684
1058	9
1059	685
1060	686
1061	687
1062	2
1063	688
1064	689
1065	690
1066	23
1067	691
1068	2
1069	692
1070	693
1071	2
1072	694
1073	695
1074	9
1075	696
1076	33
1077	697
1078	698
1079	699
1080	23
1081	9
1082	16
1083	700
1084	701
1085	702
1086	23
1087	703
1088	704
1089	705
1090	706
1091	707
1092	708
1093	709
1094	710
1095	711
1096	712
1097	9
1098	9
1099	9
1100	713
1101	714
1102	23
1103	715
1104	17
1105	716
1106	717
1107	718
1108	719
1109	9
1110	720
1111	721
1112	102
1113	722
1114	723
1115	9
1116	9
1117	2
1118	724
1119	725
1120	726
1121	727
1122	728
1123	729
1124	730
1125	731
1126	732
1127	733
1128	734
1129	2
1130	735
1131	736
1132	737
1133	738
1134	739
1135	740
1136	741
1137	742
1138	743
1139	9
1140	2
1141	744
1142	2
1143	745
1144	9
1145	16
1146	746
1147	747
1148	9
1149	748
1150	2
1151	749
1152	102
1153	750
1154	751
1155	2
1156	752
1157	33
1158	753
1159	754
1160	755
1161	16
1162	9
1163	17
1164	9
1165	756
1166	23
1167	42
1168	757
1169	81
1170	33
1171	102
1172	758
1173	759
1174	760
1175	2
1176	761
1177	9
1178	2
1179	762
1180	763
1181	2
1182	2
1183	2
1184	764
1185	765
1186	766
1187	767
1188	9
1189	768
1190	769
1191	770
1192	2
1193	771
1194	772
1195	773
1196	774
1197	775
1198	776
1199	777
1200	778
1201	779
1202	780
1203	33
1204	781
1205	782
1206	17
1207	9
1208	783
1209	784
1210	785
1211	786
1212	787
1213	2
1214	2
1215	788
1216	789
1217	790
1218	791
1219	792
1220	9
