1221	792
1222	23
1223	793
1224	794
1225	795
1226	796
1227	41
1228	9
1229	797
1230	798
1231	799
1232	2
1233	23
1234	800
1235	2
1236	801
1237	802
1238	803
1239	9
1240	9
1241	804
1242	2
1243	84
1244	805
1245	23
1246	41
1247	2
1248	806
1249	41
1250	807
1251	41
1252	808
1253	809
1254	810
1255	811
1256	812
1257	813
1258	2
1259	814
1260	17
1261	815
1262	816
1263	817
1264	818
1265	819
1266	820
1267	2
1268	821
1269	822
1270	823
1271	824
1272	825
1273	826
1274	827
1275	828
1276	829
1277	101
1278	23
1279	830
1280	17
1281	831
1282	832
1283	9
1284	23
1285	833
1286	834
1287	2
1288	835
1289	836
1290	837
1291	838
1292	839
1293	840
1294	841
1295	2
1296	842
1297	843
1298	844
1299	845
1300	9
1301	846
1302	847
1303	848
1304	849
1305	850
1306	851
1307	17
1308	2
1309	852
1310	853
1311	854
1312	855
1313	856
1314	9
1315	857
1316	858
1317	859
1318	860
1319	9
1320	861
1321	862
1322	863
1323	864
1324	9
1325	41
1326	865
1327	866
1328	867
1329	868
1330	869
1331	870
1332	871
1333	17
1334	872
1335	873
1336	874
1337	17
1338	875
1339	2
1340	84
1341	876
1342	877
1343	878
1344	9
1345	879
1346	880
1347	881
1348	23
1349	882
1350	883
1351	41
1352	884
1353	41
1354	885
1355	23
1356	886
1357	887
1358	888
1359	2
1360	889
1361	890
1362	891
1363	9
1364	2
1365	892
1366	41
1367	41
1368	2
1369	893
1370	894
1371	895
1372	896
1373	897
1374	898
1375	899
1376	900
1377	901
1378	902
1379	23
1380	41
1381	9
1382	903
1383	2
1384	904
1385	905
1386	9
1387	906
1388	907
1389	908
1390	909
1391	910
1392	911
1393	912
1394	913
1395	914
1396	915
1397	2
1398	916
1399	917
1400	918
1401	2
1402	919
1403	9
1404	920
1405	9
1406	23
1407	2
1408	17
1409	921
1410	9
1411	922
1412	923
1413	2
1414	924
1415	41
1416	925
1417	926
1418	927
1419	17
1420	23
1421	41
1422	9
1423	17
1424	928
1425	929
1426	2
1427	930
1428	23
1429	931
1430	2
1431	2
1432	2
1433	9
1434	932
1435	23
1436	933
1437	934
1438	935
1439	936
1440	937
1441	938
1442	2
1443	939
1444	940
1445	84
1446	941
1447	942
1448	2
1449	943
1450	944
1451	41
1452	945
1453	946
1454	947
1455	948
1456	9
1457	949
1458	950
1459	951
1460	9
1461	952
1462	23
1463	953
1464	954
1465	955
1466	956
1467	2
1468	957
1469	958
1470	9
1471	2
1472	959
1473	960
1474	961
1475	962
1476	963
1477	23
1478	84
1479	964
1480	965
1481	966
1482	2
1483	2
1484	17
1485	2
1486	9
1487	17
1488	967
1489	968
1490	2
1491	969
1492	101
1493	970
1494	23
1495	9
1496	971
1497	9
1498	9
1499	66
1500	2
1501	2
1502	972
1503	973
1504	2
1505	23
1506	17
1507	974
1508	975
1509	976
1510	16
1511	977
1512	978
1513	9
1514	23
1515	23
1516	979
1517	980
1518	23
1519	981
1520	982
1521	983
1522	984
1523	985
1524	986
1525	987
1526	988
1527	989
1528	990
1529	84
1530	991
1531	992
1532	993
1533	994
1534	995
1535	996
1536	997
1537	9
1538	998
1539	23
1540	999
1541	9
1542	1000
1543	1001
1544	2
1545	1002
1546	1003
1547	2
1548	1004
1549	1005
1550	1006
1551	1007
1552	1008
1553	1009
1554	2
1555	2
1556	23
1557	1010
1558	1011
1559	1012
1560	9
1561	1013
1562	2
1563	23
1564	1014
1565	1015
1566	1016
1567	1017
1568	23
1569	1018
1570	1019
1571	17
1572	9
1573	1020
1574	2
1575	1021
1576	1022
1577	1023
1578	1024
1579	1025
1580	1026
1581	1027
1582	1028
1583	1029
1584	1030
1585	9
1586	1031
1587	23
1588	1032
1589	9
1590	9
1591	1033
1592	1034
1593	2
1594	1035
1595	17
1596	1036
1597	17
1598	1037
1599	1038
1600	1039
1601	1040
1602	1041
1603	2
1604	1042
1605	1043
1606	1044
1607	1045
1608	17
1609	1046
1610	17
1611	1047
1612	2
1613	1048
1614	1049
1615	1050
1616	23
1617	1051
1618	101
1619	1052
1620	1053
1621	1054
1622	1055
1623	1056
1624	1057
1625	1058
1626	1059
1627	1060
1628	1061
1629	1062
1630	1063
1631	1064
1632	41
1633	2
1634	1065
1635	23
1636	1066
1637	1067
1638	1068
1639	1069
1640	41
1641	1070
1642	1071
1643	9
1644	1072
1645	1073
1646	1074
1647	9
1648	604
1649	9
1650	1075
1651	1076
1652	9
1653	1077
1654	1078
1655	1079
1656	1080
1657	1081
1658	9
1659	1082
1660	23
1661	41
1662	1083
1663	1084
1664	2
1665	9
1666	1085
1667	2
1668	9
1669	1086
1670	17
1671	1087
1672	9
1673	1088
1674	1089
1675	1090
1676	1091
1677	1092
1678	1093
1679	1094
1680	2
1681	2
1682	23
1683	9
1684	9
1685	1095
1686	1096
1687	1097
1688	1098
1689	1099
1690	9
1691	1100
1692	2
1693	1101
1694	9
1695	9
1696	9
1697	1102
1698	1103
1699	1104
1700	9
1701	2
1702	2
1703	9
1704	2
1705	1105
1706	1106
1707	1107
1708	17
1709	2
1710	1108
1711	9
1712	1109
1713	1110
1714	16
1715	101
1716	23
1717	9
1718	1111
1719	1112
1720	23
1721	1113
1722	1114
1723	41
1724	1115
1725	1116
1726	2
1727	23
1728	1117
1729	84
1730	1118
1731	1119
1732	9
1733	1120
1734	9
1735	9
1736	1121
1737	2
1738	41
1739	1122
1740	1123
1741	1124
1742	2
1743	101
1744	1125
1745	1126
1746	1127
1747	1128
1748	84
1749	9
1750	1129
1751	1130
1752	1131
1753	1132
1754	1133
1755	1134
1756	1135
1757	2
1758	1136
1759	1137
1760	1138
1761	1139
1762	1140
1763	1141
1764	1142
1765	2
1766	1143
1767	1144
1768	1145
1769	9
1770	1146
1771	1147
1772	1148
1773	1149
1774	1150
1775	1151
1776	1152
1777	23
1778	1153
1779	2
1780	1154
1781	1155
1782	16
1783	1156
1784	9
1785	1157
1786	1158
1787	1159
1788	2
1789	9
1790	2
1791	23
1792	16
1793	1160
1794	41
1795	9
1796	1161
1797	1162
1798	1163
1799	1164
1800	2
1801	1165
1802	1166
1803	1167
1804	1168
1805	1169
1806	23
1807	1170
1808	1171
1809	1172
1810	2
1811	1173
1812	17
1813	1174
1814	1175
1815	1176
1816	1177
1817	1178
1818	1179
1819	1180
1820	1181
1821	1182
1822	1183
1823	17
1824	1184
1825	84
1826	1185
1827	9
1828	1186
1829	1187
1830	41
1831	1188
1832	1189
1833	1190
1834	1191
1835	1192
1836	2
1837	1193
1838	1194
1839	1195
1840	84
1841	2
1842	1196
1843	1197
1844	1198
1845	1199
1846	1200
1847	1201
1848	23
1849	9
1850	1202
1851	9
1852	1203
1853	1204
1854	1205
1855	1206
1856	1207
1857	1208
1858	1209
1859	1210
1860	1211
1861	1212
1862	23
1863	1213
1864	2
1865	2
1866	9
1867	1214
1868	101
1869	1215
1870	1216
1871	1217
1872	1218
1873	1219
1874	9
1875	1220
1876	1221
1877	1222
1878	9
1879	1223
1880	1224
1881	1225
1882	9
1883	2
1884	9
1885	1226
1886	1227
1887	1228
1888	1229
1889	1230
1890	1231
1891	9
1892	1232
1893	1233
1894	2
1895	1234
1896	41
1897	9
1898	9
1899	1235
1900	9
1901	1236
1902	1237
1903	2
1904	1238
1905	1239
1906	1240
1907	2
1908	1241
1909	1242
1910	41
1911	1243
1912	1244
1913	2
1914	2
1915	66
1916	9
1917	23
1918	1245
1919	1246
1920	1247
1921	1248
1922	101
1923	23
1924	1249
1925	1250
1926	16
1927	1251
1928	23
1929	1252
1930	9
1931	2
1932	1253
1933	1254
1934	1255
1935	1256
1936	1257
1937	41
1938	9
1939	1258
1940	1259
1941	1260
1942	1261
1943	1262
1944	84
1945	1263
1946	9
1947	1264
1948	41
1949	1265
1950	2
1951	41
1952	1266
1953	1267
1954	1268
1955	1269
1956	1270
1957	1271
1958	66
1959	1272
1960	1273
1961	1274
1962	1275
1963	1276
1964	1277
1965	17
1966	1278
1967	1279
1968	1280
1969	1281
1970	1282
1971	1283
1972	1284
1973	9
1974	1285
1975	23
1976	17
1977	1286
1978	1287
1979	23
1980	23
1981	1288
1982	1289
1983	1290
1984	1291
1985	2
1986	1292
1987	1293
1988	1294
1989	1295
1990	1296
1991	1297
1992	9
1993	101
1994	23
1995	1298
1996	1252
1997	1299
1998	1300
1999	1301
2000	1302
2001	1303
2002	101
2003	1304
2004	1305
2005	41
2006	1252
2007	9
2008	1306
2009	1307
2010	1308
2011	2
2012	23
2013	1309
2014	1310
2015	1311
2016	41
2017	1312
2018	1313
2019	23
2020	1314
2021	1315
2022	9
2023	23
2024	1316
2025	1317
2026	1318
2027	1319
2028	1320
2029	1321
2030	1322
2031	17
2032	1323
2033	1324
2034	2
2035	1325
2036	23
2037	1326
2038	1327
2039	23
2040	1328
2041	1329
2042	1330
2043	1331
2044	9
2045	1332
2046	1333
2047	9
2048	1334
2049	9
2050	1335
2051	1336
2052	1337
2053	2
2054	1338
2055	1339
2056	1340
2057	1341
2058	1342
2059	1343
2060	1344
2061	1345
2062	1346
2063	1347
2064	1348
2065	17
2066	1349
2067	1350
2068	2
2069	2
2070	1351
2071	9
2072	1352
2073	1353
2074	2
2075	1354
2076	23
2077	1355
2078	1356
2079	1357
2080	1358
2081	1359
2082	1360
2083	9
2084	1361
2085	9
2086	2
2087	1362
2088	1363
2089	1364
2090	41
2091	1365
2092	23
2093	1366
2094	1367
2095	1368
2096	2
2097	1369
2098	1370
2099	1371
2100	1372
2101	1373
2102	1374
2103	1375
2104	23
2105	9
2106	1376
2107	1377
2108	1378
2109	1379
2110	1380
2111	1381
2112	9
2113	1382
2114	1383
2115	1384
2116	1385
2117	1386
2118	41
2119	1387
2120	41
2121	1388
2122	1389
2123	1390
2124	1391
2125	1392
2126	1393
2127	1394
2128	1395
2129	1396
2130	1397
2131	1398
2132	2
2133	1399
2134	1400
2135	9
2136	1401
2137	1402
2138	1403
2139	1404
2140	9
2141	1405
2142	17
2143	1406
2144	1407
2145	1408
2146	17
2147	1409
2148	9
2149	9
2150	1410
2151	23
2152	23
2153	1411
2154	1412
2155	1413
2156	1414
2157	1415
2158	1416
2159	101
2160	1417
2161	9
2162	1418
2163	1419
2164	2
2165	9
2166	2
2167	1420
2168	1421
2169	1422
2170	17
2171	1423
2172	1424
2173	1425
2174	1426
2175	9
2176	1427
2177	1428
2178	1429
2179	1430
2180	23
2181	9
2182	1431
2183	41
2184	1432
2185	1433
2186	1434
2187	9
2188	1435
2189	41
2190	9
2191	1436
2192	1437
2193	1438
2194	1439
2195	101
2196	9
2197	1440
2198	1441
2199	1442
2200	2
2201	2
2202	1443
2203	1444
2204	1445
2205	1446
2206	1447
2207	1448
2208	1449
2209	1450
2210	1451
2211	2
2212	101
2213	1452
2214	9
2215	1453
2216	1454
2217	836
2218	17
2219	9
2220	9
2221	1455
2222	17
2223	1456
2224	9
2225	1457
2226	1252
2227	1458
2228	23
2229	1459
2230	41
2231	1460
2232	9
2233	1461
2234	2
2235	1462
2236	1463
2237	9
2238	1464
2239	2
2240	2
2241	2
2242	66
2243	9
2244	1465
2245	1466
2246	1467
2247	1468
2248	1469
2249	1470
2250	2
2251	1471
2252	1472
2253	1473
2254	1474
2255	2
2256	1475
2257	1476
2258	9
2259	1477
2260	9
2261	1478
2262	1479
2263	1480
2264	17
2265	2
2266	1481
2267	1482
2268	1483
2269	41
2270	2
2271	1484
2272	17
2273	101
2274	17
2275	2
2276	1485
2277	41
2278	1486
2279	1487
2280	2
2281	9
2282	1488
2283	1489
2284	1490
2285	1491
2286	101
2287	1492
2288	9
2289	1493
2290	1494
2291	2
2292	9
2293	1495
2294	1496
2295	9
2296	1497
2297	1498
2298	1499
2299	1500
2300	1501
2301	1502
2302	1503
2303	16
2304	17
2305	1504
2306	1505
2307	1506
2308	1507
2309	16
2310	2
2311	1508
2312	1509
2313	1510
2314	9
2315	9
2316	9
2317	1511
2318	1512
2319	1513
2320	16
2321	1514
2322	23
2323	23
2324	2
2325	9
2326	2
2327	1515
2328	23
2329	1516
2330	1517
2331	1518
2332	1519
2333	1520
2334	1521
2335	1522
2336	1523
2337	17
2338	1524
2339	1525
2340	16
2341	1526
2342	1527
2343	1528
2344	1529
2345	1530
2346	1531
2347	1532
2348	1533
2349	23
2350	1534
2351	1535
2352	1536
2353	1537
2354	23
2355	1538
2356	9
2357	17
2358	2
2359	1539
2360	9
2361	9
2362	1540
2363	1541
2364	1542
2365	1543
2366	1544
2367	101
2368	1545
2369	1546
2370	23
2371	9
2372	9
2373	9
2374	1547
2375	1548
2376	9
2377	1549
2378	1550
2379	1551
2380	1552
2381	23
2382	1553
2383	1554
2384	1555
2385	41
2386	1556
2387	1557
2388	2
2389	1558
2390	1559
2391	9
2392	1560
2393	17
2394	1561
2395	1562
2396	1563
2397	101
2398	1564
2399	101
2400	1565
2401	1566
2402	2
2403	1567
2404	1568
2405	9
2406	1569
2407	9
2408	1570
2409	1571
2410	1572
2411	1573
2412	1574
2413	2
2414	2
2415	1575
2416	2
2417	1576
2418	1577
2419	101
2420	1578
2421	1579
2422	17
2423	16
2424	1580
2425	1581
2426	23
2427	1582
2428	17
2429	1583
2430	1584
2431	1585
2432	1586
2433	1587
2434	2
2435	1588
2436	1589
2437	1590
2438	1591
2439	1592
2440	1593
2441	9
2442	1594
2443	1595
2444	1596
2445	1597
2446	1598
2447	23
2448	1599
2449	1600
2450	2
2451	1601
2452	1602
2453	1603
2454	2
2455	1604
2456	1605
2457	1606
2458	1252
2459	1607
2460	1608
2461	1609
2462	1610
2463	1611
2464	17
2465	1612
2466	16
2467	101
2468	1613
2469	2
2470	1614
2471	9
2472	2
2473	9
2474	41
2475	1615
2476	1616
2477	1617
2478	9
2479	17
2480	23
2481	17
2482	1618
2483	9
2484	84
2485	9
2486	1619
2487	1620
2488	2
2489	101
2490	1621
2491	9
2492	1622
2493	17
2494	23
2495	1623
2496	1624
2497	1625
2498	1626
2499	1627
2500	1628
2501	2
2502	1629
2503	1630
2504	23
2505	1631
2506	1632
2507	1633
2508	1634
2509	1635
2510	1636
2511	17
2512	101
2513	23
2514	1637
2515	2
2516	1638
2517	1639
2518	1640
2519	1641
2520	1642
2521	1643
2522	9
2523	9
2524	1644
2525	101
2526	1645
2527	1646
2528	17
2529	2
2530	2
2531	1647
2532	1648
2533	1649
2534	1650
2535	1651
2536	17
2537	2
2538	1652
2539	1653
2540	1654
2541	1655
2542	101
2543	1656
2544	1657
2545	1658
2546	1659
2547	41
2548	1660
2549	2
2550	1661
2551	2
2552	1662
2553	1663
2554	1664
2555	1665
2556	17
2557	1666
2558	2
2559	2
2560	1667
2561	1668
2562	1669
2563	1670
2564	17
2565	9
2566	9
2567	2
2568	1671
2569	1672
2570	1673
2571	2
2572	16
2573	1674
2574	1675
2575	1676
2576	1677
2577	1678
2578	1679
2579	1680
2580	23
2581	1681
2582	1682
2583	23
2584	1683
2585	1684
2586	1252
2587	1685
2588	1686
2589	2
2590	1687
2591	1688
2592	1689
2593	1690
2594	23
2595	1691
2596	2
2597	9
2598	9
2599	1692
2600	1693
2601	9
2602	1694
2603	1695
2604	1696
2605	1697
2606	9
2607	9
2608	17
2609	16
2610	1698
2611	9
2612	1699
2613	1700
2614	2
2615	9
2616	1701
2617	17
2618	9
2619	1702
2620	1703
2621	1704
2622	1705
2623	1706
2624	1707
2625	23
2626	1708
2627	1709
2628	1710
2629	1711
2630	2
2631	1712
2632	9
2633	1713
2634	2
2635	1714
2636	2
2637	1715
2638	1716
2639	1717
2640	1718
2641	1719
2642	9
2643	23
2644	1720
2645	1721
2646	101
2647	2
2648	1722
2649	1723
2650	1724
2651	2
2652	1725
2653	1726
2654	1727
2655	1728
2656	9
2657	41
2658	1729
2659	1730
2660	1731
2661	836
2662	9
2663	2
2664	1732
2665	23
2666	1733
2667	1734
2668	1735
2669	1736
2670	1737
2671	1738
2672	1739
2673	1740
2674	1741
2675	1742
2676	2
2677	1743
2678	9
2679	1744
2680	2
2681	1745
2682	1746
2683	1747
2684	1748
2685	1749
2686	1750
2687	17
2688	1751
2689	2
2690	1752
2691	1753
2692	2
2693	1754
2694	1755
2695	9
2696	1756
2697	23
2698	1757
2699	1758
2700	1759
2701	1760
2702	1761
2703	1762
2704	1763
2705	1252
2706	1764
2707	1765
2708	1766
2709	1767
2710	1768
2711	1769
2712	1770
2713	1771
2714	9
2715	1772
2716	1773
2717	1774
2718	23
2719	1775
2720	1776
2721	23
2722	2
2723	1777
2724	9
2725	1778
2726	1779
2727	1780
2728	1781
2729	41
2730	1782
2731	1783
2732	9
2733	9
2734	1784
2735	1785
2736	2
2737	1786
2738	2
2739	1787
2740	1788
2741	2
2742	1789
2743	1790
2744	1791
2745	101
2746	9
2747	1792
2748	2
2749	2
2750	1793
2751	1794
2752	9
2753	1795
2754	17
2755	1796
2756	1797
2757	1798
2758	1799
2759	1800
2760	1801
2761	9
2762	41
2763	101
2764	2
2765	1802
2766	1803
2767	1804
2768	1805
2769	1806
2770	1807
2771	1808
2772	1809
2773	1810
2774	1811
2775	1812
2776	1813
2777	1814
2778	1815
2779	9
2780	1816
2781	1817
2782	1818
2783	1819
2784	1820
2785	9
2786	2
2787	101
2788	9
2789	1821
2790	1822
2791	1823
2792	1824
2793	9
2794	16
2795	1825
2796	2
2797	1826
2798	9
2799	2
2800	101
2801	1827
2802	1828
2803	1829
2804	9
2805	1830
2806	1831
2807	1832
2808	2
2809	1833
2810	9
2811	1834
2812	1835
2813	1836
2814	9
2815	1837
2816	1838
2817	1839
2818	41
2819	1840
2820	1841
2821	2
2822	9
2823	9
2824	1842
2825	2
2826	1843
2827	1844
2828	9
2829	1845
