5	0	0	8023	0	1405
5	0	1	3717	17052	14337
5	0	2	2418	0	3435
5	0	3	6960	15990	14651
5	0	4	1617	15378	14503
5	0	5	7097	0	287
5	0	6	7486	16907	14961
5	0	7	3986	0	1845
5	0	8	8019	0	830
5	0	9	3712	15066	14707
5	0	10	3522	15017	14259
5	0	11	7801	17126	13692
5	0	12	5840	16069	14699
5	0	13	4722	0	2362
5	0	14	3026	14216	13250
5	0	15	5997	0	336
5	0	16	3481	15893	13221
5	0	17	3066	15042	12859
5	0	18	8011	0	97
5	0	19	3710	14811	14612
5	0	20	7534	17057	15558
5	0	21	1491	16410	12018
5	0	22	7020	0	843
5	0	23	612	0	3553
5	0	24	217	0	915
5	0	25	6931	0	1213
5	0	26	7366	15366	15294
5	0	27	666	0	1006
5	0	28	4716	15669	14181
5	0	29	2541	17023	15522
5	0	30	1867	16873	14116
5	0	31	5411	0	275
5	0	32	6291	16366	14900
5	0	33	4910	0	240
5	0	34	2645	14946	13700
5	0	35	339	0	679
5	0	36	492	0	880
5	0	37	4117	0	2953
5	0	38	2194	13426	13312
5	0	39	4006	0	382
5	0	40	5685	14021	13672
5	0	41	7082	13898	13107
5	0	42	2511	14319	13460
5	0	43	7799	0	179
5	0	44	6746	0	732
5	0	45	8026	0	1883
5	0	46	1742	13250	10878
5	0	47	8198	14676	11926
5	0	48	2158	13861	13357
5	0	49	4978	0	199
5	0	50	4317	15399	10391
5	0	51	554	15649	13379
5	0	52	6887	13942	13570
5	0	53	3900	0	1194
5	0	54	4108	16786	14645
5	0	55	3501	0	2528
5	0	56	5412	0	4683
5	0	57	7831	16241	15443
5	0	58	1170	15726	13865
5	0	59	1030	0	479
5	0	60	3636	14134	13329
5	0	61	3873	0	673
5	0	62	2001	15311	14320
5	0	63	7079	15498	15445
5	0	64	7256	17215	14734
5	0	65	1992	15221	12819
5	0	66	3074	0	179
5	0	67	2285	0	1069
5	0	68	7896	14863	12778
5	0	69	398	13542	13176
5	0	70	2762	15077	14944
5	0	71	4026	15438	13443
5	0	72	786	13619	13539
5	0	73	3024	13681	13095
5	0	74	2488	14620	13304
5	0	75	6435	0	1152
5	0	76	5834	14967	12488
5	0	77	7651	13718	12902
5	0	78	5991	13901	13233
5	0	79	4158	13898	13782
5	0	80	7198	17151	13721
5	0	81	5749	0	972
5	0	82	4622	0	158
5	0	83	2366	17108	16562
5	0	84	4772	16976	16296
5	0	85	5910	16748	14981
5	0	86	366	0	1562
5	0	87	1921	15305	14800
5	0	88	7704	18061	15682
5	0	89	835	0	1796
5	0	90	4775	0	2226
5	0	91	6337	0	79
5	0	92	6697	15609	14041
5	0	93	728	14175	13825
5	0	94	7327	15326	15084
5	0	95	3137	0	2831
5	0	96	2524	14357	13965
5	0	97	2211	0	523
5	0	98	5759	17673	14345
5	0	99	3068	14745	13799
5	0	100	7448	17033	14734
5	0	101	6969	0	1031
5	0	102	8446	14617	13841
5	0	103	6079	0	232
5	0	104	7594	16285	12451
5	0	105	8598	0	550
5	0	106	6112	13483	11796
5	0	107	771	0	1654
5	0	108	3187	15141	14349
5	0	109	2466	0	827
5	0	110	712	13995	13604
5	0	111	6888	15338	14069
5	0	112	3973	0	4350
5	0	113	6473	0	1925
5	0	114	280	0	299
5	0	115	2398	0	906
5	0	116	2799	0	644
5	0	117	154	17333	13905
5	0	118	5458	0	44
5	0	119	2396	14540	14480
5	0	120	5117	0	461
5	0	121	721	15667	14671
5	0	122	4379	0	38
5	0	123	3006	0	902
5	0	124	7803	15246	13876
5	0	125	4225	0	1779
5	0	126	7585	16666	13459
5	0	127	7314	0	486
5	0	128	283	14880	12151
5	0	129	7551	13820	13239
5	0	130	7518	13365	13160
5	0	131	534	0	970
5	0	132	6531	0	2469
5	0	133	7053	0	1299
5	0	134	7310	0	535
5	0	135	1111	0	1249
5	0	136	1151	15127	13161
5	0	137	2786	0	996
5	0	138	2744	0	5507
5	0	139	891	14405	14176
5	0	140	6474	0	405
5	0	141	8398	14772	14729
5	0	142	7217	0	3948
5	0	143	3871	15290	14821
5	0	144	8506	0	475
5	0	145	2272	0	625
5	0	146	4794	15091	14748
5	0	147	4301	17034	15017
5	0	148	3294	15071	13325
5	0	149	6406	0	1236
5	0	150	8000	16787	14752
5	0	151	5131	0	3200
5	0	152	4730	0	263
5	0	153	4314	0	1058
5	0	154	1714	15831	14839
5	0	155	1276	0	2760
5	0	156	5125	0	292
5	0	157	6682	0	4287
5	0	158	6492	0	475
5	0	159	7134	0	2316
5	0	160	4376	0	16269
