6	0	0	5086	0	518
6	0	1	2422	15985	14721
6	0	2	1925	0	923
6	0	3	931	0	1053
6	0	4	8404	0	1777
6	0	5	89	15324	14755
6	0	6	857	16631	15399
6	0	7	3290	0	2400
6	0	8	5402	15401	13046
6	0	9	3156	0	2586
6	0	10	7584	15495	13748
6	0	11	5576	0	1801
6	0	12	8501	0	189
6	0	13	599	14902	14701
6	0	14	6869	0	1514
6	0	15	4139	13848	13106
6	0	16	2308	15704	15507
6	0	17	7114	0	1986
6	0	18	1081	0	2659
6	0	19	5343	0	689
6	0	20	3084	16129	15673
6	0	21	511	0	2941
6	0	22	6452	0	1773
6	0	23	19	0	402
6	0	24	4696	0	2928
6	0	25	3267	16677	15168
6	0	26	3081	0	2013
6	0	27	1713	14607	13405
6	0	28	1791	17123	14628
6	0	29	6940	15199	13863
6	0	30	3216	15014	14601
6	0	31	8455	0	1891
6	0	32	7266	16411	16136
6	0	33	4731	0	3519
6	0	34	4955	14809	14043
6	0	35	3088	14441	13815
6	0	36	3861	0	3765
6	0	37	7265	0	2324
6	0	38	7421	16917	14794
6	0	39	7093	16435	14151
6	0	40	3349	0	1761
6	0	41	8094	0	2357
6	0	42	5826	0	3731
6	0	43	934	0	270
6	0	44	288	0	3168
6	0	45	5625	0	1672
6	0	46	2339	0	2063
6	0	47	3839	13909	13785
6	0	48	6721	13966	13766
6	0	49	711	0	506
6	0	50	2865	16932	13996
6	0	51	4395	15024	13225
6	0	52	5852	0	1402
6	0	53	8596	0	403
6	0	54	4694	0	721
6	0	55	7301	15754	13546
6	0	56	6317	16909	16158
6	0	57	7731	16471	16110
6	0	58	7468	17702	15762
6	0	59	2465	16563	15033
6	0	60	1509	15805	13797
6	0	61	2571	0	2868
6	0	62	4554	0	93
6	0	63	2302	17866	16723
6	0	64	2608	17376	15314
6	0	65	2319	15804	13785
6	0	66	1160	15912	15194
6	0	67	3991	0	2600
6	0	68	3532	14575	12915
6	0	69	7885	16368	12363
6	0	70	7566	12972	12874
6	0	71	8251	0	847
6	0	72	6726	0	2452
6	0	73	6713	18243	15423
6	0	74	3403	15639	13519
6	0	75	8405	14241	10865
6	0	76	947	14425	12769
6	0	77	8557	0	1076
6	0	78	894	15449	13267
6	0	79	2793	14071	13954
6	0	80	3002	17807	13762
6	0	81	4864	14763	13133
6	0	82	8368	0	1428
6	0	83	8467	0	1048
6	0	84	1781	13813	13127
6	0	85	5218	0	4984
6	0	86	130	0	282
6	0	87	7126	16731	14690
6	0	88	913	15574	12579
6	0	89	1144	0	859
6	0	90	4179	0	4759
6	0	91	7706	13864	0
