8	0	0	3125	16137	15221
8	0	1	7902	0	4842
8	0	2	7462	0	4570
8	0	3	2005	0	400
8	0	4	3392	0	77
8	0	5	5635	14909	14352
8	0	6	5958	0	574
8	0	7	6977	14735	13495
8	0	8	6259	13646	12723
8	0	9	7354	13223	12316
8	0	10	7073	0	128
8	0	11	7281	0	1018
8	0	12	4282	15402	14384
8	0	13	2225	16348	14141
8	0	14	4300	0	1249
8	0	15	8104	14671	13144
8	0	16	1995	0	467
8	0	17	1928	0	3105
8	0	18	5750	0	3658
8	0	19	2704	15854	15637
8	0	20	8502	0	951
8	0	21	6889	0	2469
8	0	22	2457	0	1808
8	0	23	2585	0	124
8	0	24	8549	0	865
8	0	25	5173	16247	0
